URL,Version,Status,OIDs,Name,Title,Description,Used
http://tecnomod-um.org/CodeSystem/old-infarct-cs,1.0.0,active,,OldInfarctCS,OldInfarctCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/old-infarct-cs.","ValueSet/specific-finding-vs"
http://tecnomod-um.org/CodeSystem/perfusion-volume-cs,1.0.0,active,,PerfusionVolumeCS,PerfusionVolumeCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/perfusion-volume-cs.","ValueSet/specific-finding-vs"
http://tecnomod-um.org/CodeSystem/procedure-timing-context-cs,1.0.0,active,,ProcedureTimingContextCS,ProcedureTimingContextCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/procedure-timing-context-cs.","ValueSet/post-acute-care-vs,ValueSet/procedure-timing-context-vs,ValueSet/swallowing-screening-timing-vs"
http://tecnomod-um.org/CodeSystem/risk-factor-cs,1.0.0,active,,RiskFactorCS,RiskFactorCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/risk-factor-cs.","ValueSet/risk-factor-vs"
http://tecnomod-um.org/CodeSystem/specific-finding-cs,1.0.0,active,,SpecificFindingCS,SpecificFindingCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/specific-finding-cs.","ValueSet/specific-finding-vs"
http://tecnomod-um.org/CodeSystem/stroke-arrival-mode-cs,1.0.0,active,,StrokeArrivalModeCS,StrokeArrivalModeCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/stroke-arrival-mode-cs.","ValueSet/admission-pathway-vs"
http://tecnomod-um.org/CodeSystem/stroke-circumstance-codes-cs,1.0.0,active,,StrokeCircumstanceCodesCS,StrokeCircumstanceCodesCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/stroke-circumstance-codes-cs.","ValueSet/stroke-circumstance-vs"
http://tecnomod-um.org/CodeSystem/stroke-discharge-destination-cs,1.0.0,active,,StrokeDischargeDestinationCS,StrokeDischargeDestinationCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/stroke-discharge-destination-cs.","ValueSet/discharge-destination-vs,ValueSet/discharge-facility-type-vs"
http://tecnomod-um.org/CodeSystem/stroke-etiology-cs,1.0.0,active,,StrokeEtiologyCS,StrokeEtiologyCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/stroke-etiology-cs.","ValueSet/stroke-etiology-vs"
http://tecnomod-um.org/CodeSystem/stroke-etiology-other-cs,1.0.0,active,,StrokeEtiologyOtherCS,StrokeEtiologyOtherCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/stroke-etiology-other-cs.","ValueSet/stroke-etiology-other-vs"
http://tecnomod-um.org/CodeSystem/stroke-mimics-diagnosis-cs,1.0.0,active,,StrokeMimicsDiagnosisCS,StrokeMimicsDiagnosisCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/stroke-mimics-diagnosis-cs.","ValueSet/mimics-diagnosis-vs"
http://tecnomod-um.org/CodeSystem/stroke-post-stroke-complication-cs,1.0.0,active,,StrokePostStrokeComplicationCS,StrokePostStrokeComplicationCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/stroke-post-stroke-complication-cs.","ValueSet/post-stroke-complications-vs"
http://tecnomod-um.org/CodeSystem/stroke-proc-not-done-reason-cs,1.0.0,active,,StrokeProcNotDoneReasonCS,StrokeProcNotDoneReasonCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/stroke-proc-not-done-reason-cs.","ValueSet/procedure-not-done-reason-vs,ValueSet/no-thrombolysis-reason-vs,ValueSet/no-thrombectomy-reason-vs,ValueSet/no-ich-treatment-reason-vs"
http://tecnomod-um.org/CodeSystem/swallow-procedures-cs,1.0.0,active,,SwallowProceduresCS,SwallowProceduresCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/swallow-procedures-cs.","ValueSet/swallowing-screening-type-vs"
http://tecnomod-um.org/CodeSystem/swallow-screen-time-cs,1.0.0,active,,SwallowScreenTimeCS,SwallowScreenTimeCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/swallow-screen-time-cs.","ValueSet/swallowing-screening-timing-vs"
http://tecnomod-um.org/CodeSystem/symptoms-cs,1.0.0,active,,SymptomsCS,SymptomsCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/symptoms-cs.","ValueSet/tia-clinical-symptoms-vs"
http://tecnomod-um.org/CodeSystem/tenecteplase-brand-cs,1.0.0,active,,TenecteplaseBrandCS,TenecteplaseBrandCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/tenecteplase-brand-cs.","ValueSet/tecnetplase-brand-vs"
http://tecnomod-um.org/CodeSystem/three-month-contact-mode-cs,1.0.0,active,,ThreeMonthContactModeCS,ThreeMonthContactModeCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/three-month-contact-mode-cs.","ValueSet/three-month-contact-mode-vs"
http://tecnomod-um.org/CodeSystem/thrombectomy-complications-cs,1.0.0,active,,ThrombectomyComplicationsCS,ThrombectomyComplicationsCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/thrombectomy-complications-cs.","ValueSet/thrombectomy-complications-vs"
http://tecnomod-um.org/CodeSystem/tia-symptom-duration-cs,1.0.0,active,,TiaSymptomDurationCS,TiaSymptomDurationCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/tia-symptom-duration-cs.","ValueSet/tia-symptom-duration-vs"
http://tecnomod-um.org/CodeSystem/timing-cs,1.0.0,active,,TimingCS,TimingCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/timing-cs.","ValueSet/nimodipinetiming-vs,ValueSet/paracetamol-on-fever-timing-vs"
http://tecnomod-um.org/CodeSystem/timing-metric-codes-cs,1.0.0,active,,TimingMetricCodesCS,TimingMetricCodesCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/timing-metric-codes-cs.","ValueSet/timing-metric-codes-vs,ValueSet/analitics-codes-vs"
http://tecnomod-um.org/CodeSystem/vte-procedures-cs,1.0.0,active,,VteProceduresCS,VteProceduresCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/vte-procedures-cs.","ValueSet/vte-procedures-vs"
http://tecnomod-um.org/CodeSystem/yes-no-not-required-cs,1.0.0,active,,YesNoNotRequiredCS,YesNoNotRequiredCs CodeSystem,"Local RESQ stroke registry CodeSystem generated from enum_models.py for system http://tecnomod-um.org/CodeSystem/yes-no-not-required-cs.","ValueSet/occupational-therapy-vs"
http://terminology.hl7.org/CodeSystem/condition-clinical,3.0.0,active,"2.16.840.1.113883.4.642.1.1074",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","ValueSet/clinical-status-codes-vs"
http://terminology.hl7.org/CodeSystem/condition-ver-status,2.0.1,active,"2.16.840.1.113883.4.642.1.1075",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","ValueSet/condition-ver-status"
http://terminology.hl7.org/CodeSystem/observation-category,2.0.0,active,"2.16.840.1.113883.4.642.1.1125",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","ValueSet/observation-category"
http://terminology.hl7.org/CodeSystem/v3-RoleCode,4.0.0,active,"2.16.840.1.113883.5.111",RoleCode,RoleCode,"A set of codes further specifying the kind of Role; specific classification codes for further qualifying RoleClass codes.","ValueSet/admission-department-vs,ValueSet/ivt-application-department-vs,ValueSet/first-contact-place-vs,ValueSet/locations-vs"
